客人每次可以付款多少花呗	客人付款用花呗信用卡付款	0
我现在有两个支付宝账号 一个没有花呗 一个有花呗，我现在想注销一个账号，该怎么操作	之前一个账号 实名认证了 还开通了花呗。现在忘了密码账号 手机号都换了。怎么注销	0
我现在用的这个什么都没有花呗	这样子 是我现在这个新号码还没有花呗的使用资格是吗	0
关掉花呗后可以开通借呗吗	她们说花呗关闭后再开通会涨额度是真的吗	0
为什么我开通了花呗付款还是不能用花呗付款	为什么我的红包和花呗不可以在这家使用	0
花呗的钱不可以用吗	借花花呗都不能用了	0
花呗分期后，一次还清后还会产生手续费吗	怎么减免花呗分期手续费	0
花呗pass里的租手机活动是真的吗	去花呗租手机	0
我的蚂蚁花呗怎么找不到啦	我的花呗，在支付宝里找不到	1
花呗什么时候才能试用	我的花呗冻结了。什么时候可以用	0
花呗支持的网站	花呗付款支持哪些项目	0
如何将网商贷转换成借呗	有何让借呗转换成网商贷	0
为什么别人花呗付了我这没收到	为什么蚂蚁花呗付不了***	0
蚂蚁借呗中途转为网上贷	蚂蚁借呗的用途	0
分期还款中还能用花呗的钱吗	花呗账单分期还能在用花呗额度吗	0
我想要借呗	我的借呗怎么关闭了	0
蚂蚁借呗可以修改	我的借呗还款日可以修改吗	0
我用花呗把话费交错了，可以退回来吗	用花呗充值话费可以退款吗	1
常用账户没有花呗	没有我的花呗怎么办	1
蚂蚁借呗借呗提前还款当月还要在还吗	蚂蚁借呗，我在还款日之前提前把这个月的款还了，他到还款日的时候，在当月的还款日的，还会扣款吗	1
顾客用花呗支付的额度是不是有限制	在商户使用花呗付款额度限制	1
我的为什么开通不了花呗	我的手机丢了，新手机花呗进不去了	0
为什么我已经还了上个月的花呗了，现在还说没有还款成功了	我花呗全还了为什么还有提示说没还	0
交电费为什么不能用蚂蚁花呗了	为什么这个月缴电费不支持花呗了	1
能不能这个号开通	这个帐号已经修改为***了，但是花呗开通不了，说只能用***的	0
借呗网商贷好	网商贷贷款开通	0
花呗越期还清了之后用不了了吗	有逾期花呗是不是不能用	0
花呗逾期差不多三个月，还了还能不能用	花呗逾期还款后能恢复使用吗	1
花呗分期利息怎么算，举个例子	花呗分期后还算日息吗	0
花呗抽奖在哪里	借呗免息界面在哪里	0
花呗怎样调整临时额度	蚂蚁花呗临时额度怎么用	0
借呗还日期是多少	借呗几天还款算逾期	0
借呗还款能延迟一天吗	借呗可以延后几天还么	1
我的借呗关机了	我的花呗是***借呗才***	0
花呗可以预定酒店嘛	花呗能不能订酒店么	1
为什么我的花呗要刷脸	为什么花呗扫脸扫不了	0
花呗临时额度用了能不能分期还款	花呗 临时额度可以分期	1
我的花呗怎么还没看通	我的支付宝里有钱，怎么还不了花呗	0
借呗提醒还款有短信提醒吗	借呗还款有信息提醒吗	1
蚂蚁借呗提现需要多少手续费	商家收取花呗提现多少手续费	0
借呗花呗还不起咋办	为什么花呗款还不了	0
借呗都还了什么有负面影响	借呗不按时还，会什么负面影响	0
花呗还款了，还显示要还款	我的花呗需要还款	0
花呗可用金额怎么降低了	蚂蚁花呗金额如何调低	0
借呗提现刷脸	借呗提现要费用吗	0
码子借呗最晚当天什么时候到期	今天拍下四天后到货用的借呗什么时候还	0
你把花吧永久给我关闭了么	怎么关闭借呗	0
花呗不够会有临时额度吗	为什么花呗不提额也没有临时额度	0
花呗可以支付宝支付吗	我可以继续使用花呗吗	0
嘀嘀打车 花呗支付	花呗为何不能支付滴滴打车费用	0
为啥么花呗不能开通	花呗电脑端打不开	0
借呗还款是分期还是一次还完	我的借呗还能改分期还款吗	0
借呗什么时候评估恢复额度	借呗评估额度要多久	0
在支付宝中，花呗的应用怎么没有了	我这账号的花呗怎么没有了	0
有哪些加油站可以用花呗	花呗可以在商场使用吗	0
借呗和蚂蚁积分有关系吗	借呗和开店有关系吗	0
花呗申请不通过对后面有影响吗	花呗白屏有影响吗	0
还花呗迟一天会影响信用吗	逾期一天还花呗问题严重吗	0
口碑是一定要用花呗付款的吗	口碑支付不能用花呗支付吗	0
用花呗交话费不到账是怎么回事	花呗充值话费为什么不能用了	0
我花呗还完了，为啥不能使用	我的花呗为什么还不能用	0
借呗有额度怎么开通	开通不了蚂蚁借呗有什么办法吗	0
密付还款花呗	花呗还款能不能用密付	0
花呗还款日期可以该到***号么	能不能把花呗还款期限调到***号	1
为什么我的花呗被冻结	我的花呗为啥不能用	0
花呗没花怎么退还	怎样退了蚂蚁花呗	0
我的花呗用不了	我现在不能用花呗额度了吗	0
花呗分期逾期五天了有影响吗	花呗逾期一天行不行	0
已还款扣钱，为什么花呗没变	我的花呗，借款***元，为什么还款***	0
***月份买的东西，花呗还款已经还清了，今天我在淘宝点了一下确认收货，为什么这个账单又出现要下个月还款	花呗入账是下个月还的，然后，这个月买的是在上面等确认收货的吧	0
借呗怎还款	蚂蚁借呗是否已还款	0
一天蚂蚁借呗有资格申请要不要上传身份证	申请蚂蚁借呗要上传身份证照片	0
蚂蚁花呗不换账号不要了	蚂蚁花呗和借呗还欠款可以注销账号吗	0
花呗钱到期了是自动扣除吗	花呗是每月扣款吗	0
花呗为什么没有页面	花呗线下付款什么时侯出帐单的	0
付款不支持蚂蚁花呗	为什么淘宝花呗不支持支付	0
怎样还借贝	分期借呗怎么还款	0
为什么我没有花呗立减	花呗随机立减	0
花呗显示的是别的手机号怎么办	为什么花呗的账号是别人的手机号码	1
还款已还，货没收到能否关闭花呗	还款后是否能关闭花呗	0
电费充值支持花呗付款吗	花呗怎么不支持通讯充值了	0
花呗还清了为什么不能交话费	为什么我的花呗没法充话费了	1
花呗开通后下个月开始用可以吗	什么机型手机可以用刷脸开通花呗	0
为啥建行不能还借呗款	蚂蚁借呗，之前能用现在不能用了，只能还款了	0
花呗逾期对芝麻信用的影响	花呗分期会影响信誉么	0
我想改花呗的手机号	更换借呗手机号	0
怎么知道我是否开通了花呗	我想知道我开通花呗了嘛	1
借呗要多少信用分才可以借钱	蚂蚁借呗要用多少才可以借	0
花呗逾期一周还款有影响吗	花呗逾期***天有影响吗	1
借呗分期后手续费还算吗	借呗提前还第一期，手续费怎么算	0
花呗咋扫不上	花呗扫一扫不能付钱	0
借呗怎么降额度啦	借呗会降额度吗	0
我的花呗刚刚还完款怎么显示还有账单要下月还	我已经还了两期的花呗为什么账单还显示还有两期没还	0
我的花呗额度是多少	花呗额度的用法	0
花呗可以在线下	花呗可以看病用吗	0
花呗分期可以提前还清吗	我花呗可以先提前还一部分吗	0
支付宝和花呗绑定的手机号码是一样的吗	淘宝和花呗账号怎么可以弄成一样的号	0
花呗还款有提额吗	借呗没有临时额度吗	0
开通花呗都具备什么条件	什么要求才可以有使用花呗条件	0
可以帮朋友代还借呗吗	我今天还借呗，明天还可以吗	0
银行卡还借呗，***元。显示没有支付方式	借呗显示到账但是银行卡没有收到钱	0
花呗怎么突然降了	花呗也降了	1
借呗花呗来分期有什么区别	除了蚂蚁花呗 借呗来分期 还有什么可以借钱	0
客户不能用花呗支付了	花呗用不了了	0
蚂蚁借呗你不用他会关闭吗	蚂蚁借呗还清了，会被关闭吗	0
支付宝红包用了 花呗红包没用 第二天还能领红包吗	支付五元以上就可以领的花呗红包怎么没有了	0
我这个月网商贷就还完了，但是还没用过借呗，想用下试试	现在我网商贷也用不了了	0
蚂蚁花呗想分期付款有利息吗	花呗有利吗	0
符合什么条件的是蚂蚁借呗	蚂蚁借呗能借两个月吗	0
尽情花呗可以分期还款么	花呗怎么叫尽情花呗了	0
我的银行卡支付过了，为什么还扣我花呗	我明明是使用了银行卡支付，为什么变成花呗	0
借呗什么时候能提到***万	我的借呗什么时候才恢复额度	0
花呗可以修改还款日吗	花呗能改银行卡还款吗	0
花呗！怎么重复扣费	余额宝花呗重复扣款	0
当面付支不支持花呗	在付款环节，怎么不支持花呗了	0
花呗可以点餐吗	外面商家花呗可以用吗	0
花呗免密码	花呗免密支付	1
我的蚂蚁借呗为什么没有信用额度了	怎么我一直用支付宝都没有蚂蚁借呗	0
借呗借款最高额度好多	借呗多少为小额	0
借呗借的频繁会有什么影响吗	借呗逾期一天 还款有什么影响	0
退款的话，蚂蚁花呗的手续费给退吗	花呗***天内退款退货。需要花手续费吗	1
为什么我开通花呗需要人脸	为什么花呗不批额度	0
借呗怎么主动申请	借呗能申请	0
上个月的花呗现在刚关闭	这个帐号的花呗关闭了，想在另一个帐号开通	0
蚂蚁借呗可以不用分期还款么	借呗分期还了一期，可以再把这一期借出来吗	0
怎么能给我另一个花呗取消	花呗怎么取消邮箱绑定的	0
蚂蚁借呗怎么提前还款	蚂蚁借呗能提供还款证明吗	0
花呗的等待确认收货是什么意思	花呗还款后确认收货	0
花呗里面的支付返现	花呗返现页面	1
蚂蚁借呗额度调整在哪里	调整借呗额度o	1
借呗提示说存在风险，中断操作	借呗提示帐号存在风险不能提示	0
怎么样才能提高花呗额度	为什么我的花呗额度都快一年没有涨了	0
我的花呗他怎么会主动给我提	破花呗给我提e?q	0
开淘宝店能开通花呗付款	为什么花呗用手机号开通的支付宝账号不能用	0
花呗自动还款可以从余额宝扣款吗	花呗自动扣款可以扣支付宝余额吗	0
花呗使用额度***能分期付多少	花呗***分期还款最底还多少	0
我提前把下个月花呗还了可以取消吗	我花呗还了，可以把发给芝麻信用的逾期信息撤回吗	0
为什么我的花呗会没有临时额度	花呗临时额度到期了	0
我的花呗绑定不是我现在的号码	我花呗出现了个账户。但不是我自己的	0
蚂蚁借呗循环使用	借呗不能循环使用吗	0
问什么我支付宝上没有花呗	美团订购没有花呗支付	0
花呗显示还款额 与我支出不符	花呗已还与已用额度不一样	0
我想用蚂蚁借呗，但是我之前的手机号停用了，收不到验证码	我借呗手机号换了还款收不到验证码怎么办	0
我刚才是开通了花呗吗	我是否花呗开通了	0
我可以用借呗的微钱转入微信吗	可以用微信还借呗么	0
为什么好多顾客***以上不能用花呗支付	怎么花呗不能支付	0
我的花呗积分兑换了没有	花呗积分兑换了免息	0
借呗可以自己还款吗	今天晚上充值还借呗可以吗	0
花呗收钱限额多少	花呗号码是多少	0
怎么把花呗给换到另一个帐号	我的花呗怎么老是说登陆另一个账号，另一个账号都忘了怎么办	0
花呗暂停了，支付宝还能正常使用吧	我手机都有花呗八九千块钱了，我买手机可能也会选择用花呗付款吧！用这花呗付款还能提高自己的账户额度	0
支付宝绑定的淘宝账户已经销户了，所以没法使用	因为这个***的支付宝账号不用了	0
都改完了，花呗还款时输验证码显示旧号码	花呗换款手机号没用了，收不了验证码	0
商家怎么让客户刷刷花呗	怎么开通可以花呗支付的商家二维码	0
天猫的店都支持花呗吗	可以用花呗在小店支付吗	0
花呗分期要多久还一期	花呗分期的期费	0
使用花呗还能使用借呗吗	使用了花呗 就不能使用蚂蚁借呗了吗	1
我申请开通蚂蚁借呗 为什么老显示说今天申请的人太多让我明天再来 就算我***点刚过申请也这样	为什么申请借呗，页面总显示今天申请人太多，请明天再试	1
网上有哪些可以用花呗	花呗支付线下有哪些	0
为什么我的蚂蚁花呗金额一直不长	花呗还款金额为什么总是显示为***	0
商家蚂蚁花呗被封闭了. 怎样快速开通	商家开通了，我我花呗有额度	0
借呗为什么有时候额度高，有时候又变低	为什么有的人比我信用分低，借呗额度比我高	0
蚂蚁借呗为什么不能借***期	怎么借呗不可以借***个月了	0
借呗还款不是下个月吗	借呗不是***个月还的吗	0
我得蚂蚁花呗怎么调的降额了	花呗怎么调高	0
使用花呗奖励金得的更多	花呗和奖励金可以一起使用吗	0
借呗每个月的提前怎么还	按月的分期的借呗如何提前还款	0
现在借呗怎么不能借了	为什么借呗借不了款	0
怎么借呗还不自动还款	需要借呗自动扣款	0
是不是还存在花呗里面	花呗是不是bux	0
用花呗买的东西后来退款了但是还钱的金额还是没有变，而且说是钱退款了，但是我没有看到钱退在哪里	我今天有一次花呗还款是什么时候在哪里买什么东西的钱	0
我是开商店的，现在有人要用花呗付款，我该怎么收款？能不能开通二维码	不是本人的营业执照能不能开通花呗收款	0
借呗还钱有限额么	怎样还借呗的大额	0
口碑上可以用花呗吗	饭店消费可以使用花呗	0
花呗还款能不能用微信上的零钱	微信钱包怎样还花呗	1
花呗分期后还还不了怎么办	我的花呗账单的分期还的 现在为什么不能还	0
借呗是否换成了网商贷	蚂蚁借呗是否跟网商贷一样	0
借呗提额度在哪里领取	蚂蚁借呗提高一下额度	0
花呗付款显示该交易不支持	好友代付，支持花呗	0
为什么我的花呗不能用？额度够的	花呗为什么没用了	0
我的借呗怎么一直都没额度呀	原来有借呗额度后又没了，怎么回事	0
我不想要花呗体验额度	花呗的体验额度是什么意思	0
退款怎么换花呗	付的钱是花呗的，该怎么退款	0
蚂蚁借呗还款能分期么	蚂蚁借呗不能分期还款吗	1
为什么我蚂蚁借呗给我取消啦	我又没有逾期过，怎么取消我的蚂蚁借贝	1
问，我的借呗当期还款怎么提前还	支付宝借呗，可以提前还吗	1
使用花呗收款限额吗	花呗收款马，，有限额吗	1
蚂蚁借呗贷款证明多久下发到邮箱	蚂蚁借呗放款到哪里去了	0
花呗逾期一天咋办	每月花呗逾期会怎样	0
能先使用红包，购物津贴！不足可以用花呗支付吗	用花呗支付，不是用分期的情况下可以用购物津贴吗	0
我想提前还款借呗	不是，我借呗里面借了***，现在想还***进去，提示要还***，***是什么费用	0
蚂蚁借呗怎么选择一次性到期还款	循环使用蚂蚁借呗怎么还款	0
问我的花呗额度能不能提升	为什么我的花呗额度一直提不上去	1
我的借呗账单结清了	为什么我的借呗分期突然自动结清了	0
可以把蚂蚁借呗额度变为零吗	蚂蚁借呗能把额度降低吗	0
借呗怎么修改申请资料	借呗怎么取呀	0
花呗最低还款， 还会扣除卡里面的钱吗	说花呗最低还款后，每天都扣***	0
注意主动申请蚂蚁借呗	蚂蚁借呗怎么主动	0
我怎么关闭花呗	现在应该怎么开通这个号的花呗	0
蚂蚁借呗的额度怎么会降低掉	蚂蚁借呗额度可以借光吗	0
蚂蚁借呗，修改还款日期	借呗的还款日期怎么算	0
把蚂蚁花呗永久关闭了吧	关了什么花呗，借呗都永久关闭了	0
花呗被别的号占用了	花呗被我自己以前的号占用了	0
花呗还清了，借呗还不能用	花呗没还款不能使用借呗吗	0
帮我查下我的花呗是否还款完成	我的花呗是否还清最低的还款	0
我开通了花呗，赠送的***减***的券找不到了	花呗退款，我找不到	0
我蚂蚁花呗已经显示这个月还款还清	花呗本月已还款为何还显示立即还款	0
花呗已还清发生退款	退款至花呗 可以花呗已还款	0
开通花呗的账户可以更改吗	花呗开通账号忘记了	0
我的花呗里，为什么少了***元钱	退回花呗的钱少了	0
花呗分期付款后冲哪里扣钱	我用花呗分期付款 然后退货了	0
花呗分期免息兑换	在哪可以积分换花呗免息	1
我的借呗钱到了网商银行，却没到我卡上怎么回事	借呗钱借出来，到网商银行	0
这个花呗怎么扫码付款的	花呗钱花完的话怎么办	0
芝麻信用和和花呗怎么重新授权	花呗怎么作授权人脉任务	0
蚂蚁借呗还款成功后没有恢复额度	我的蚂蚁借呗还能恢复	0
借呗逾期几天才算负面记录	借呗逾期记录能取消吗	0
花呗能不能换帐号	花呗更换账户	1
借呗还最低还款影响信用吗	蚂蚁借呗还款可不可以最低还款	0
借呗还款提示银行系统繁忙	花呗还款银行系统维护	0
为什么这么久了都不给我借呗	我开通蚂蚁借呗收到信息开通成功为什么进不去了	0
我的花呗后来被我关掉了，怎么还有这个费用	我的身份证绑定了两个支付宝账号，为什么只有其中一个可以使用花呗	0
淘宝购买东西怎么使用花呗	买家如何在淘宝使用花呗	1
借呗不是十二点扣款吗怎么没见扣	借呗***点了还没扣款什么事实扣	1
蚂蚁借呗逾期还款什么时候恢复使用	借呗逾期一个半小时，什么事，然后已经划了什么时候能恢复额度	1
借呗是分月还款吗	更改借呗还款卡	0
能用手机话费还款花呗吗	花呗不能用于手机充值话费了吗	0
出行打车可以用花呗吗	打快车可以用花呗吗	1
我借呗被取消了	我借呗怎么给停了	0
信用良好为什么不能使用蚂蚁借呗	借呗有什么办法快速使用	0
如何设置花呗用余额宝还款	怎么设置余额宝代扣还花呗	0
花呗分期付款但是退款还会分期吗	花呗分期成功后什么时候还款	0
花呗被冻结还能开通吗	关闭花呗后还能开吗	0
我的花呗信用额度是多少	我想了解我的账号的最高花呗额度有多少	0
可服我的花呗额度是怎么回事	花呗降到***了怎么回事	0
我不想用花呗支付 怎么退了	我不想用花呗了，里面扣了我好多钱，怎么把钱拿出来	0
分期的花呗可以一次性提前还完吗	以前的花呗分期如何提前还款	0
信用多少满足借呗条件	怎么知道自己满足蚂蚁借呗的使用条件	0
卖家退款，到花呗找不到了钱了	花呗账单找不到了	0
我们已经签约了花呗分期 但是支付渠道却有问题	我想开通花呗支付功能，如何签约	0
花呗为啥显示系统繁忙	借呗提示系统繁忙	0
退款到花呗的钱会抵消吗	花呗的钱退款了退回哪里	0
不想使用支付宝里面的这个花呗了需要解绑吗	不想用花呗，我把里面还还掉，不想我换个	0
花呗每次还款都超额	我每个月都按时还款，月月都消费，花呗额度一直不涨	0
怎么没显示花呗了	怎么没有花呗入口	0
借呗能分***期么	借呗可以分期还款吗	0
花呗没有看到退的这笔钱	我没看到我支付宝里面有花呗几个字	0
为什么我买东西不能用花贝	花呗不能使用 什么原因	1
为什么我的借呗额度无法使用	我点开借呗显示是暂无数据信用额度吗	0
为什么我不能申请借呗呀	为啥我申请不了蚂蚁借呗	1
不是从余额宝里面扣除借呗的还款么	余额宝会自己还借呗吗	0
借呗，帐单取消，额度还没变	借呗为什么提前还款后，没有额度了	0
花呗不支持哪些还款	哪些不能用花呗	0
花呗分期怎么找不到	花呗分期***	0
我的另一个支付宝花呗可以开通么	使用支付宝乘车可以不开通花唄吗	0
花呗如何还款	请帮我查询一下，我的花呗还款日是今天吗	0
花呗是按什么算帐单的	账单中的花呗退款怎么对应具体是什么商品	0
借呗结清证明	借呗还清证明	0
里能看到蚂蚁借呗的还款记录	怎么看蚂蚁借呗还款记录哪里有详细还款的利息	0
借呗借款金额可以转入余额宝吗	还蚂蚁借呗一定要将钱转到余额宝吗	0
花呗信息没有我的学校	花呗这里学历信息里没有我的学校怎么办	1
花呗部分分期怎么结算	花呗分期后怎么提前还款	0
问，这个逾期还款了，蚂蚁花呗不能用了，什么时候才会恢复使用	花呗逾期了不可以用了，多久可以恢复	1
我的借呗，为什么没有额度了	为什么我的借呗能用了，现在又不能用了	0
我这显示登陆另一个手机号使用花呗，我另一个手机号不用了怎么办	以前的号码不用了，现在的号花呗怎么弄	1
花呗不是可以借钱吗	我要是开通花呗，我就是不用。能提升信用吗	0
蚂蚁花呗已经还款后，用蚂蚁花呗付款的退款怎么办	还清了花呗后的退款怎么办	0
这个就是把我还的换成了花呗的额度吗	花呗嘟一个月了还不提升额度我不用了	0
另一个花呗已开通，这一个能不能开通	我双十一想买东西，能给我临时开通花呗吗	0
我花呗已经还完为什么还要扣我的款	我以前的花呗都还完了，怎么还显示没还	0
首次用借呗，不是说有***现金红包吗	借呗的现金红包	1
而且我花呗额度还有很多	商家支持花呗我也有额度	0
花呗开通后，不使用会产生费用吗	开通花呗之后不用会产生其他的费用吗	1
什么样的商店可以用花呗	是的，，是的，休闲的可以用花呗	0
我在花呗上面的东西，已经退款了，为什么还要再还钱	票退了为什么花呗还要还	0
我刚刚退了车的费用还没有给退回花呗	花呗退款费用	0
蚂蚁借呗可以推迟到***号还款吗	借呗的还款时间可以长一点吗	0
花呗预期未还	花呗超期未还	1
借呗和花呗提前还款 利息怎么算	蚂蚁花呗分期了 提前还款 还有利息	0
强行开通蚂蚁借呗可以吗	蚂蚁借呗还了还能借吗	0
我想提升花呗额度，是需要把我花呗全还清才能提额么	我花呗额度最高能调到多少	0
已经还款的花呗，退款退到哪里	后有网购退款到花呗	0
花呗临时额度没了，要怎么办	花呗临时额度 怎么没有了	1
支付宝商家支持花呗收款要收其它费用吗	商家开通信用卡和蚂蚁花呗收款手续费	0
我的芝麻分***为什么没有蚂蚁花呗	芝麻分***怎么没花呗	1
借呗分期可以推迟两天还吗	我借呗今天用还钱吗	0
花呗临时额度能分期付款还吗	花呗固定额度分期了，临时额度还能再分期吗	0
蚂蚁借呗当前操作可在风险	借呗怎么存在操作风险	1
怎么查看花呗还款已结清	怎么看花呗的分期	0
我以前有一花呗分期免息卡券没了	花呗分期第一次免息	0
忘记花呗的登陆帐号怎么办	花呗要qq邮箱登陆、忘记密码了怎么	0
花呗分期可用额度是多少	花呗分期上限	0
如果花呗申请分期后，还可以提前还清吗	蚂蚁花呗可以申请几次分期还款	0
另一个账户花呗已关闭，为什么现有这个还提示	怎样还另一个账号花呗	0
蚂蚁花呗的未出账是什么意思	蚂蚁花呗账单什么时候出	0
花呗是不是可以贷款	我的花呗是不是走可以使用了	0
花呗可以花吗	明天换花呗可以吗	0
还花呗能不能用密付	密付的支付方式能改成花呗吗	0
意思就是无法使用花呗	蚂蚁花呗也不能用	1
我怎么有支付宝花呗扣钱	我的花呗还款这个月怎么有***次	0
怎么开通不了花呗，怎么老是显示不符合开通条件	为什么我会不符合开通花呗	1
上个月我的花呗主动还款了，怎么显示还没有还款	花呗分期我都还完了 为什么总有显示	0
花呗开通后不使用会有响应	花呗开通不使用有影响吗	0
花呗分期一次后可以再次分期么	花呗分期了还可以分期了	1
花呗超额对信用有影响吗	花呗用超了有影响吗	1
不用了，我想要借呗	我想借借呗，比网商贷利息低	0
我借呗怎么提不了额度	我提了一下借呗额度升级，升了***太少了，不够用	0
我找不到花呗，怎么开通	在我的里面找不到花呗签约	0
花呗我点不开支付密码了	开通花呗输入不了验证密码	0
我的花呗额度是多少，可以买多少钱的东西	我想查一下我的花呗额度是多少	1
借呗还清了为什么不能升网商	借呗账还清了吗	0
花呗免息分期	iphone *** 花呗分期***期免息券	0
我不想用了，花呗，应该怎么弄	我用了花呗买了一瓶油，我不想用咋关掉	1
怎样调整借呗额度	能自动提高借呗额度	0
借呗能从支付宝里删除吗	怎么把花呗和借呗这两个功能从支付宝里面彻底删除	0
花呗买东西的时候已经扣了是吧 现在我确认收货为什么还要往上涨钱	这个月已经还款但是我没用花呗了这月为什么下月还要还	0
我的花呗可以分期购物	我的花呗额度是***可以分期购物吗	0
花呗这个关闭后另一个账号多长时间可以开通	我的这个账号花呗关闭了，另外的账号什么时候能开通花呗	1
蚂蚁借呗三个月怎么选择	蚂蚁借呗，只能选择六个月，十二个月。为什么不能选择短期	0
花呗额度帝	我的花呗额度超了	0
开实体店客户用花呗怎么收款	怎样才能达到开通花呗收款	0
关闭我的借呗我将不会还钱	关闭花呗借呗	0
换个号码开花呗	账户切换开通花呗	1
我的花呗一千临时额度是不是被没收了	花呗临时额度申请入口	0
借呗为什么为通过	主动申请借呗一直没通过怎么办	0
永久注销支付宝账户之后花呗就可可以重新绑定了是吧	支付宝账号注销后花呗还能有吗	0
我的花呗因为手机丢失导致逾期，但是已还清了，为什么还是不能用	我的花呗怎么不能使用了	0
花呗分期会导致借呗用不了吗	透支花呗，会不会影响芝麻信用分	0
为什么我的花呗降低了额了，是什么原因造成	我为什么花呗降下来了	1
我的钱退哪里去了，花呗我已经还清了，之后退的款不应该退回支付宝余额或银行卡吗	花呗还清了，但现在又退款到花呗了，钱哪里去了	0
我可以先还借呗么	借呗还能不能借	0
蚂蚁借呗为什么只有***期的了，***期的没有了	蚂蚁借呗没了吗	0
我的哈喽单车押金没有退到花呗里	我用花呗付的单车押金 退了押金怎么没看到了	1
花呗的号码可以修改吗	花呗号码变更	1
花呗分期手机额度需要多少	花呗分期额度有多少	0
花呗分期还款，可以办理几次	花呗账单分期可以连续几个月吗	0
花呗短信提醒号码是多少	花呗短信提醒可以关掉吗	1
花呗付款 但是没发货之后又退款了，但是花呗我已经赔了钱退去哪了	花呗支付 退款之后钱去哪儿了	1
一个账户花呗关闭，什么时候能开通另一个号的花呗	我什么时候开通用花呗，笔笔挖宝	0
蚂蚁借呗怎么关闭借款功能了	我想从蚂蚁借呗，借钱，咋关闭了	0
我的花呗还款已经换好了新号码了。为什么付款验证的时候还需要收以前号码的验证码	花呗的号码没用了，要验证码收不了，怎么办	0
花呗红包的余额怎么提现怎么消费	提出花呗怎么操作	0
怎么借呗能带***个月	蚂蚁借呗我的怎么最短是六个月	0
帮朋友花呗怎么取消	怎么还款，取消花呗	0
为什么我的花呗额度几个月了还是五十有意思吗	而且我的花呗额度为什么这么低才***	0
借呗能不能自动扣款	借呗不是会自动扣款吗	0
我还清花呗了、怎么不给用！不给用	如果我不提现 是不是就不用还花呗的钱了	0
花呗分期之后还能在使用购物吗	我现在花呗还可以分期付款	0
为什么新换了手机号之后支付宝就没有蚂蚁借呗了，信用分显示是***以上	我支付宝换了一个手机号为什么借呗就没有额度了	0
我使用花呗的帐号不记得了	我的花呗是以前的号码现在怎么登陆呀。不记得了	0
花呗有额度怎么用不了	为什么我的花呗额度用不了	1
蚂蚁借呗怎么借一万	蚂蚁借呗，是怎么用的	0
我的花呗是因为什么不能用了	花呗怎么还不能用	1
提前还清后花呗可以继续借吗	怎么样可以全部还清花呗	0
支付宝付款老是叫我开通花呗，怎么关掉花呗	另一个账号花呗关了，这个怎么开通	0
花呗还款有不有利息	花呗逾期利息和罚款怎么算	0
我这衣服是花呗分期买的吗	我还用花呗分期干嘛	0
花呗分期上限	如何才能取消花呗分期	0
用了花呗多少时间内还清不需要手续费	花呗超时间还款会多出多少利息	0
我在花呗上买的车险怎么还没收到保单	我的帐单之前在网上用花呗买的，一直到现没有收到货物	0
花呗到店付款有限制	我的花呗支付在实体店消费有限制吗	1
只开通花呗，但不使用，会产生费用么	开通花呗，但不使用，会收费吗	1
花呗已经还款了，负面消息还是未处理状态，怎么办	花呗已经全部还完了 为啥还有负面消息待处理	0
借呗为什么只能选择***个月***个月	为什么我的蚂蚁借呗还款只有***个月和***个月两个选项	0
营业执照不是我的名字我可以申请花呗吗	手机号码自己还在使用 名字不是自己的 可以开通花呗吗	0
为什么我的花呗不能分期	花呗有额度但不能分期	0
我没有看到我什么时候在花呗用款	我已进去花呗，但没看到还款	0
我用蚂蚁花呗付的单车押金，如果这个月底押金不退，我是不是要还花呗	我用花呗买了东西，但我还清了花呗，后来买的东西又退了回去，钱退回到花呗，但是查不到这个钱去哪了	0
蚂蚁花呗如何关闭	我没有找到关闭花呗	1
花呗还款日是***号，***号当天还款算逾期吗	花呗还款日是最后期限是几点	0
你可登录支付宝帐号***使用花呗是什么意思	您可登录支付宝账号*****使用花呗	0
花呗可不可以在沃尔玛超市用	超市结算可以用花呗吗	1
取消花呗修改的额度	怎么取消蚂蚁花呗借的钱	0
是退在花呗了还是银行卡	花呗还款可是银行卡不够钱	0
蚂蚁借呗能否分期两年还款	蚂蚁借呗能分期	0
花呗还款有三天的宽限期吗	花呗到了还款期可以晚两天还款嘛	0
有充值红包，有抢的红包，还有花呗钱，感觉这单退款太复杂了	用双十一充值红包买衣服，现在退款却退去了花呗	0
用花呗当天退款不退手续费吗	我用花呗订的火车票，退票后扣除了部分手续费，退款却不知去向	0
我有蚂蚁借呗贷款吗	蚂蚁借呗还款额度	0
为什么主页没有显示花呗	摩拜退款为什么花呗没有显示	0
借呗我现在可以分期吗	借呗分期可以***期吗	0
花呗说账号异常	花呗额度显示异常	0
我手机号码变更了一下现在换成邮箱登录了对借呗有影响吗	我现在是qq邮箱登陆的 我想换成手机号码登陆 然后又要保持我现在的花呗这些 可以吗	0
刚才我的花呗只能消费***元，花呗也有限额吗	花呗能设置消费限额吗	0
借呗还款日可以延迟到明天吗	借呗可不可以推迟两天还款	1
上银汇款跟蚂蚁借呗有什么区别	问下，网商贷跟蚂蚁借呗有什么区别	0
蚂蚁借呗为什么没有自动还款	为什么蚂蚁借呗还款以后又扣了***多的什么钱	0
关团花呗，别一个帐户什么时候能开通	前一个开通花呗的账号已经关了，并且销户了，我的账号什么时候能开通	1
